corp_code,stock_code,corp_name,year,fs_div,sj_div,account_name,amount,memo,updated_at
00858364,138930,BNK금융지주,2025,CFS,BS,현금및예치금,7143492095764.0,,
00858364,138930,BNK금융지주,2024,CFS,BS,현금및예치금,5818382338630.0,,
00858364,138930,BNK금융지주,2023,CFS,BS,현금및예치금,5359109750098.0,,
00858364,138930,BNK금융지주,2025,CFS,BS,자산총계,161095407271012.0,,
00858364,138930,BNK금융지주,2024,CFS,BS,자산총계,152470490926534.0,,
00858364,138930,BNK금융지주,2023,CFS,BS,자산총계,145783633894264.0,,
00858364,138930,BNK금융지주,2025,CFS,BS,예수부채,113477945211456.0,,
00858364,138930,BNK금융지주,2024,CFS,BS,예수부채,107855429676240.0,,
00858364,138930,BNK금융지주,2023,CFS,BS,예수부채,106761233673401.0,,
00858364,138930,BNK금융지주,2025,CFS,BS,차입부채,11445551360648.0,,
00858364,138930,BNK금융지주,2024,CFS,BS,차입부채,11301497163383.0,,
00858364,138930,BNK금융지주,2023,CFS,BS,차입부채,8815875801992.0,,
00858364,138930,BNK금융지주,2025,CFS,BS,사채,16445000245415.0,,
00858364,138930,BNK금융지주,2024,CFS,BS,사채,14121864931956.0,,
00858364,138930,BNK금융지주,2023,CFS,BS,사채,13035410243817.0,,
00858364,138930,BNK금융지주,2025,CFS,BS,부채총계,149853571948424.0,,
00858364,138930,BNK금융지주,2024,CFS,BS,부채총계,141322916379933.0,,
00858364,138930,BNK금융지주,2023,CFS,BS,부채총계,135109931812961.0,,
00858364,138930,BNK금융지주,2025,CFS,BS,자본총계,11241835322588.0,,
00858364,138930,BNK금융지주,2024,CFS,BS,자본총계,11147574546601.0,,
00858364,138930,BNK금융지주,2023,CFS,BS,자본총계,10673702081303.0,,
00858364,138930,BNK금융지주,2025,CFS,IS,순이자손익,2953076854907.0,,
00858364,138930,BNK금융지주,2024,CFS,IS,순이자손익,2977305175956.0,,
00858364,138930,BNK금융지주,2023,CFS,IS,순이자손익,2905454313614.0,,
00858364,138930,BNK금융지주,2025,CFS,IS,이자수익,6472509546658.0,,
00858364,138930,BNK금융지주,2024,CFS,IS,이자수익,6949048148127.0,,
00858364,138930,BNK금융지주,2023,CFS,IS,이자수익,6691720979383.0,,
00858364,138930,BNK금융지주,2025,CFS,IS,이자비용,-3519432691751.0,,
00858364,138930,BNK금융지주,2024,CFS,IS,이자비용,-3971742972171.0,,
00858364,138930,BNK금융지주,2023,CFS,IS,이자비용,-3786266665769.0,,
00858364,138930,BNK금융지주,2025,CFS,IS,순수수료손익,179477561552.0,,
00858364,138930,BNK금융지주,2024,CFS,IS,순수수료손익,220049382819.0,,
00858364,138930,BNK금융지주,2023,CFS,IS,순수수료손익,241278996280.0,,
00858364,138930,BNK금융지주,2025,CFS,IS,수수료수익,373003718308.0,,
00858364,138930,BNK금융지주,2024,CFS,IS,수수료수익,390248692292.0,,
00858364,138930,BNK금융지주,2023,CFS,IS,수수료수익,410370540401.0,,
00858364,138930,BNK금융지주,2025,CFS,IS,수수료비용,-193526156756.0,,
00858364,138930,BNK금융지주,2024,CFS,IS,수수료비용,-170199309473.0,,
00858364,138930,BNK금융지주,2023,CFS,IS,수수료비용,-169091544121.0,,
00858364,138930,BNK금융지주,2025,CFS,IS,영업이익,902681388425.0,,
00858364,138930,BNK금융지주,2024,CFS,IS,영업이익,875919821432.0,,
00858364,138930,BNK금융지주,2023,CFS,IS,영업이익,801174464908.0,,
00858364,138930,BNK금융지주,2025,CFS,IS,법인세비용차감전순이익,1094702508955.0,,
00858364,138930,BNK금융지주,2024,CFS,IS,법인세비용차감전순이익,991785712705.0,,
00858364,138930,BNK금융지주,2023,CFS,IS,법인세비용차감전순이익,875560552422.0,,
00858364,138930,BNK금융지주,2025,CFS,IS,당기순이익,836157244944.0,,
00858364,138930,BNK금융지주,2024,CFS,IS,당기순이익,749976302023.0,,
00858364,138930,BNK금융지주,2023,CFS,IS,당기순이익,678904864314.0,,
00980122,175330,JB금융지주,2025,CFS,BS,현금및예치금,2473120000000.0,,
00980122,175330,JB금융지주,2024,CFS,BS,현금및예치금,1621550000000.0,,
00980122,175330,JB금융지주,2023,CFS,BS,현금및예치금,1902775000000.0,,
00980122,175330,JB금융지주,2025,CFS,BS,대출채권,56458629000000.0,,
00980122,175330,JB금융지주,2024,CFS,BS,대출채권,52123350000000.0,,
00980122,175330,JB금융지주,2023,CFS,BS,대출채권,49266405000000.0,,
00980122,175330,JB금융지주,2025,CFS,BS,자산총계,73123844000000.0,,
00980122,175330,JB금융지주,2024,CFS,BS,자산총계,66721914000000.0,,
00980122,175330,JB금융지주,2023,CFS,BS,자산총계,63403970000000.0,,
00980122,175330,JB금융지주,2025,CFS,BS,예수부채,47779704000000.0,,
00980122,175330,JB금융지주,2024,CFS,BS,예수부채,44140636000000.0,,
00980122,175330,JB금융지주,2023,CFS,BS,예수부채,42958124000000.0,,
00980122,175330,JB금융지주,2025,CFS,BS,차입부채,2870134000000.0,,
00980122,175330,JB금융지주,2024,CFS,BS,차입부채,2654649000000.0,,
00980122,175330,JB금융지주,2023,CFS,BS,차입부채,2747637000000.0,,
00980122,175330,JB금융지주,2025,CFS,BS,사채,14183144000000.0,,
00980122,175330,JB금융지주,2024,CFS,BS,사채,12212687000000.0,,
00980122,175330,JB금융지주,2023,CFS,BS,사채,10616595000000.0,,
00980122,175330,JB금융지주,2025,CFS,BS,부채총계,66948672000000.0,,
00980122,175330,JB금융지주,2024,CFS,BS,부채총계,60997109000000.0,,
00980122,175330,JB금융지주,2023,CFS,BS,부채총계,58288020000000.0,,
00980122,175330,JB금융지주,2025,CFS,BS,자본총계,6175172000000.0,,
00980122,175330,JB금융지주,2024,CFS,BS,자본총계,5724805000000.0,,
00980122,175330,JB금융지주,2023,CFS,BS,자본총계,5115950000000.0,,
00980122,175330,JB금융지주,2025,CFS,IS,영업이익,952314000000.0,,
00980122,175330,JB금융지주,2024,CFS,IS,영업이익,906079000000.0,,
00980122,175330,JB금융지주,2023,CFS,IS,영업이익,799978000000.0,,
00980122,175330,JB금융지주,2025,CFS,IS,순이자손익,2044932000000.0,,
00980122,175330,JB금융지주,2024,CFS,IS,순이자손익,1975972000000.0,,
00980122,175330,JB금융지주,2023,CFS,IS,순이자손익,1906577000000.0,,
00980122,175330,JB금융지주,2025,CFS,IS,이자수익,3571850000000.0,,
00980122,175330,JB금융지주,2024,CFS,IS,이자수익,3635781000000.0,,
00980122,175330,JB금융지주,2023,CFS,IS,이자수익,3395912000000.0,,
00980122,175330,JB금융지주,2025,CFS,IS,이자비용,-1526918000000.0,,
00980122,175330,JB금융지주,2024,CFS,IS,이자비용,-1659809000000.0,,
00980122,175330,JB금융지주,2023,CFS,IS,이자비용,-1489335000000.0,,
00980122,175330,JB금융지주,2025,CFS,IS,순수수료손익,54393000000.0,,
00980122,175330,JB금융지주,2024,CFS,IS,순수수료손익,79461000000.0,,
00980122,175330,JB금융지주,2023,CFS,IS,순수수료손익,78998000000.0,,
00980122,175330,JB금융지주,2025,CFS,IS,수수료수익,192022000000.0,,
00980122,175330,JB금융지주,2024,CFS,IS,수수료수익,197540000000.0,,
00980122,175330,JB금융지주,2023,CFS,IS,수수료수익,190580000000.0,,
00980122,175330,JB금융지주,2025,CFS,IS,수수료비용,-137629000000.0,,
00980122,175330,JB금융지주,2024,CFS,IS,수수료비용,-118079000000.0,,
00980122,175330,JB금융지주,2023,CFS,IS,수수료비용,-111582000000.0,,
00980122,175330,JB금융지주,2025,CFS,IS,법인세비용차감전순이익,964704000000.0,,
00980122,175330,JB금융지주,2024,CFS,IS,법인세비용차감전순이익,907901000000.0,,
00980122,175330,JB금융지주,2023,CFS,IS,법인세비용차감전순이익,799500000000.0,,
00980122,175330,JB금융지주,2025,CFS,IS,당기순이익,730040000000.0,,
00980122,175330,JB금융지주,2024,CFS,IS,당기순이익,692991000000.0,,
00980122,175330,JB금융지주,2023,CFS,IS,당기순이익,603924000000.0,,
00688996,105560,KB금융,2025,CFS,BS,현금및예치금,34776877000000.0,,
00688996,105560,KB금융,2024,CFS,BS,현금및예치금,29869111000000.0,,
00688996,105560,KB금융,2023,CFS,BS,현금및예치금,29836311000000.0,,
00688996,105560,KB금융,2023,CFS,BS,현금및예치금,32474750000000.0,,
00688996,105560,KB금융,2025,CFS,BS,대출채권,491978044000000.0,,
00688996,105560,KB금융,2024,CFS,BS,대출채권,472071840000000.0,,
00688996,105560,KB금융,2023,CFS,BS,대출채권,444805287000000.0,,
00688996,105560,KB금융,2023,CFS,BS,대출채권,433038931000000.0,,
00688996,105560,KB금융,2025,CFS,BS,자산총계,797923033000000.0,,
00688996,105560,KB금융,2024,CFS,BS,자산총계,757845532000000.0,,
00688996,105560,KB금융,2023,CFS,BS,자산총계,715725416000000.0,,
00688996,105560,KB금융,2023,CFS,BS,자산총계,688653482000000.0,,
00688996,105560,KB금융,2025,CFS,BS,예수부채,462397026000000.0,,
00688996,105560,KB금융,2024,CFS,BS,예수부채,435687897000000.0,,
00688996,105560,KB금융,2023,CFS,BS,예수부채,406512434000000.0,,
00688996,105560,KB금융,2023,CFS,BS,예수부채,393928904000000.0,,
00688996,105560,KB금융,2025,CFS,BS,차입부채,70728396000000.0,,
00688996,105560,KB금융,2024,CFS,BS,차입부채,68077012000000.0,,
00688996,105560,KB금융,2023,CFS,BS,차입부채,69583561000000.0,,
00688996,105560,KB금융,2023,CFS,BS,차입부채,71717366000000.0,,
00688996,105560,KB금융,2025,CFS,BS,사채,80049270000000.0,,
00688996,105560,KB금융,2024,CFS,BS,사채,76171257000000.0,,
00688996,105560,KB금융,2023,CFS,BS,사채,69176668000000.0,,
00688996,105560,KB금융,2023,CFS,BS,사채,68698203000000.0,,
00688996,105560,KB금융,2025,CFS,BS,부채총계,737093044000000.0,,
00688996,105560,KB금융,2024,CFS,BS,부채총계,698030351000000.0,,
00688996,105560,KB금융,2023,CFS,BS,부채총계,657089226000000.0,,
00688996,105560,KB금융,2023,CFS,BS,부채총계,634850225000000.0,,
00688996,105560,KB금융,2025,CFS,BS,자본총계,60829989000000.0,,
00688996,105560,KB금융,2024,CFS,BS,자본총계,59815181000000.0,,
00688996,105560,KB금융,2023,CFS,BS,자본총계,58636190000000.0,,
00688996,105560,KB금융,2023,CFS,BS,자본총계,53803257000000.0,,
00688996,105560,KB금융,2025,CFS,IS,순이자손익,13073093000000.0,,
00688996,105560,KB금융,2024,CFS,IS,순이자손익,12826714000000.0,,
00688996,105560,KB금융,2023,CFS,IS,순이자손익,12180860000000.0,,
00688996,105560,KB금융,2025,CFS,IS,이자수익,29156100000000.0,,
00688996,105560,KB금융,2024,CFS,IS,이자수익,30491385000000.0,,
00688996,105560,KB금융,2023,CFS,IS,이자수익,29142024000000.0,,
00688996,105560,KB금융,2025,CFS,IS,이자비용,-16083007000000.0,,
00688996,105560,KB금융,2024,CFS,IS,이자비용,-17664671000000.0,,
00688996,105560,KB금융,2023,CFS,IS,이자비용,-16961164000000.0,,
00688996,105560,KB금융,2025,CFS,IS,이자비용,-14578519000000.0,,
00688996,105560,KB금융,2024,CFS,IS,이자비용,-16186914000000.0,,
00688996,105560,KB금융,2023,CFS,IS,이자비용,-15426706000000.0,,
00688996,105560,KB금융,2025,CFS,IS,순수수료손익,4098287000000.0,,
00688996,105560,KB금융,2024,CFS,IS,순수수료손익,3849627000000.0,,
00688996,105560,KB금융,2023,CFS,IS,순수수료손익,3673524000000.0,,
00688996,105560,KB금융,2025,CFS,IS,수수료수익,5773521000000.0,,
00688996,105560,KB금융,2024,CFS,IS,수수료수익,5481843000000.0,,
00688996,105560,KB금융,2023,CFS,IS,수수료수익,5368074000000.0,,
00688996,105560,KB금융,2025,CFS,IS,수수료비용,-1675234000000.0,,
00688996,105560,KB금융,2024,CFS,IS,수수료비용,-1632216000000.0,,
